T: Gene names,LFQ intensity BZ1,LFQ intensity BZ10,LFQ intensity BZ11,LFQ intensity BZ12,LFQ intensity BZ13,LFQ intensity BZ14,LFQ intensity BZ15,LFQ intensity BZ16,LFQ intensity BZ17,LFQ intensity BZ18,LFQ intensity BZ19,LFQ intensity BZ2,LFQ intensity BZ20,LFQ intensity BZ21,LFQ intensity BZ22,LFQ intensity BZ23,LFQ intensity BZ24,LFQ intensity BZ25,LFQ intensity BZ26,LFQ intensity BZ27,LFQ intensity BZ28,LFQ intensity BZ29,LFQ intensity BZ3,LFQ intensity BZ30,LFQ intensity BZ31,LFQ intensity BZ32,LFQ intensity BZ33,LFQ intensity BZ34,LFQ intensity BZ35,LFQ intensity BZ36,LFQ intensity BZ37,LFQ intensity BZ38,LFQ intensity BZ39,LFQ intensity BZ4,LFQ intensity BZ40,LFQ intensity BZ41,LFQ intensity BZ42,LFQ intensity BZ43,LFQ intensity BZ44,LFQ intensity BZ45,LFQ intensity BZ46,LFQ intensity BZ47,LFQ intensity BZ48,LFQ intensity BZ49,LFQ intensity BZ5,LFQ intensity BZ50,LFQ intensity BZ51,LFQ intensity BZ52,LFQ intensity BZ53,LFQ intensity BZ54,LFQ intensity BZ55,LFQ intensity BZ56,LFQ intensity BZ57,LFQ intensity BZ58,LFQ intensity BZ59,LFQ intensity BZ6,LFQ intensity BZ60,LFQ intensity BZ7,LFQ intensity BZ8,LFQ intensity BZ9
VPS26B,0,0,0,0,5306500,9660500,0,20717000,33321000,8947200,5221600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCSMST1,0,0,0,0,12158000,28241000,16768000,5724800,4369300,3508500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NADK2,0,4627000,758420,351080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8576300,0,0,0,0,0,0,0,0,0,0,13637000,0,0,0,0,0,0,0,0,0,0,58529000,0,0,0,0,0,0,0,0,0,0,31685000,0,31819000,25485000,12850000
GXYLT1,0,0,2936800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSF3,0,433590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043000,0,0,0,0,0,0,0,0,0,0,23176000,0,0,0,0,0,0,0,0,0,0,2593800,0,0,0,0,0,0,0,0,0,0,508580,0,539130,687560,870680
PREPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3153800,22352000,45372000,36314000,15811000,9119400,4673800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCH1,0,20953000,15842000,23803000,25361000,57878000,24691000,29901000,13168000,11080000,7066200,0,0,7617800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7895000
SVEP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23682000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM119,0,19590000,24536000,33190000,53919000,69395000,63729000,36439000,22416000,18198000,17274000,0,14635000,11380000,14890000,13749000,0,15286000,18886000,10265000,14942000,12537000,0,17119000,0,16000000,21666000,15533000,6263600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4710900,8544800,16170000
CCDC58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5462800,0,0,0,0,0,0,0,0,0,0,7158400,0,0,0,0,0,0,0,0,0,0,3230300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRTAP13-1;KRTAP13-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM98B,0,0,0,0,0,0,0,0,0,0,0,0,0,4682800,0,6054600,4500500,3578400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FNDC3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6608200,0,0,4714800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TP53I3,0,1288300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436500,0,0,0,0,0,0,0,0,0,0,2178100,0,3106500,6425000,2862200
TMEM35,0,3040200,0,0,3169100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4602000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C11orf73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORMDL2;ORMDL1;ORMDL3,0,0,0,0,0,0,0,0,0,0,0,0,0,18874000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3821300,0,0,0,0
HSD17B12,0,63188000,60250000,54710000,35607000,15582000,16770000,11168000,10627000,10533000,8464500,0,13321000,0,6239800,6888600,2154500,7659200,4248700,1104800,3573500,3390700,1446300,6537400,4704500,8223200,0,0,0,0,4310700,0,0,0,0,3628800,4690100,3481700,0,0,0,0,0,0,2348900,0,6258500,0,0,0,0,0,0,0,0,3945700,0,20330000,26908000,76406000
AGK,0,21491000,29051000,55514000,23801000,14463000,12422000,8202400,9643000,20243000,72755000,0,77225000,67904000,46852000,41538000,30452000,16518000,17092000,12207000,8815100,8319400,6730000,8035600,2700400,3616600,0,0,0,0,0,0,0,16462000,1850800,10012000,8794600,4635200,0,0,0,0,0,0,5038800,0,0,0,0,0,0,0,0,0,0,1556500,0,5427000,11297000,19081000
LACTB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20093000,0,0,0,0,0,0,0,0,0,0,1710400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYCRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511700,0,0,0,0,0,0,0,0,0,0,6493400,0,0,0,0,0,0,0,0,0,0,3798900,0,0,0,0,0,0,0,0,0,0,0,0,5937300,0,0
BOLA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYBRD1,0,4885500,9522000,113500000,620530000,726550000,417990000,133090000,92014000,46962000,34883000,0,39582000,22301000,14176000,15688000,13313000,8431900,9615000,0,8548900,8986500,0,8933800,10825000,0,0,0,0,4070100,0,0,0,0,0,0,0,0,0,2731100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970300,0,0,4813900,4453600
ACTBL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5019700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC93,0,0,0,0,2159800,2995900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064000,0,0,0,20668000,3425700,0,1393100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPV17L2,0,7142000,8180200,6740600,3584600,3001800,0,0,3603900,3355500,0,0,0,0,0,0,0,0,0,0,0,0,0,2181700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621000,0,3586800,5844500,8195000
OCIAD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFT2D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523400,0,2627500,0,0
NAALADL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSP90AB2P,0,0,3551300,0,0,0,0,0,24403000,6435700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11948000,3253100,6554800
TMEM41B,0,2734200,2488900,0,0,2192800,0,0,0,0,0,0,3191700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719400,0,4875200,5273000,3781500
YIF1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXLD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLG2,0,1476400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9020300,0,0,0,13208000,0,24308000,0,0,31005000,0,35712000,0,0,0
CMPK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERC4,0,0,0,0,0,0,0,0,2457200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RABL3,0,0,0,3156000,3723700,0,1715300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COQ5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14920000,0,0,0,0,0,0,0,0,0,0,254100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH3D19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EARS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485900,0,0,0,0,0,0,0,0,0,0,2349800,0,0,0,0,0,0,0,0,0,0,823930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227400,0,0,19285000,21123000,18659000,25421000,21018000,22137000,21753000,20297000,26445000,22841000,0,25275000,30032000,25893000,29940000,28557000,48642000,50906000,46112000,39555000,0,0,0,0,0,0
PITRM1,0,27792000,29077000,41330000,67972000,82096000,63032000,34780000,32256000,31078000,24956000,0,18578000,12645000,5812500,4433100,2539700,537470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7948600,0,26597000,50970000,38038000
WDR44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826900,0,0,0,0,0,0,0,0,0,0,1099200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRRC2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13079000,0,0,0,0,0,0,0,0,0,0,5456100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6446200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOR1AIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146600,0,0,0,0,0,0,0,0,0,0,1002400,0,0,0,0,0,0,0,0,0,0,1018400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AARS2,0,7767100,8428300,5462400,12258000,17081000,16698000,14253000,14719000,8922400,8760900,0,7541400,6465200,2722200,0,451910,0,0,841520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875500,0,5429100,5549500,7446200
SLC27A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLEC12,0,0,0,0,0,0,0,0,0,1046900,1434000,0,1870700,6144000,0,2145400,1199400,9251100,18558000,36054000,52204000,57052000,0,66317000,49477000,36826000,30411000,16862000,22761000,21510000,20507000,15159000,15902000,0,20110000,13992000,15113000,9462600,6479500,6958000,4636400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR45B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085800,0,0,0,0,0,0,0,0,0,0,1517900,0,0,0,0
COX20,0,18283000,15767000,21505000,11591000,8386600,7296500,3715800,5744400,0,0,0,0,0,0,0,0,0,0,0,0,0,6293600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7849800,0,0,0,0,0,0,0,0,0,0,10863000,0,24399000,26603000,21151000
HP1BP3,0,3743400,4224100,3954600,2345200,4259700,5666200,9599800,9486500,4193100,1451900,0,3984200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766300,0,0,0,0,0,0,0,0,0,0,1825300,0,0,0,0,0,0,0,0,0,0,1626400,0,3224800,4246500,5015200
VARS2,0,2944500,1286100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4753300,10358000
SLC25A30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODR4,0,5415200,2533300,1508500,1373600,0,0,2015600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6403800,8827100
DNLZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8522900,0,0,0,0,0,0,0,0,0,0,10029000,0,0,0,0,0,0,0,0,0,0,4871200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRMPD1,0,0,0,0,0,0,1300600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPRG1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RARS2,0,12530000,11212000,9795600,2398800,2763400,750310,0,0,1919300,0,0,0,2313900,0,0,0,0,5010800,1384100,0,0,1895800,0,0,0,0,0,0,0,0,0,0,9376200,0,0,0,0,0,0,0,0,0,0,13357000,0,0,0,0,0,0,0,0,0,0,12674000,0,14425000,11285000,12899000
THEM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FKBP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13934000,0,24282000,14302000,0,0,0,0,0,0,0,15634000,0,12940000,18276000,16618000,0,0,0,0,0,0,0,0,0,0,0,0
ATAD3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM63B,0,0,0,0,0,0,0,2714200,5584400,9154300,6087100,0,3971100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBA57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438800,0,0,0,0,0,0,0,0,0,0,3102200,0,0,0,0,0,0,0,0,0,0,2513100,0,0,0,0,0,0,0,0,0,0,0,0,2274100,0,0
CERCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6075800,0,0,0,0,0,0,0,0,0,0,7494800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STXBP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10147000,21357000,31451000,75092000,106990000,0,87332000,68032000,84212000,47232000,37517000,25586000,25308000,41693000,37821000,33418000,0,20617000,0,0,0
C9orf64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KPRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11044000,0,0,0,17478000,0,0,0,32085000,27764000,0,0,0,0,0
XP32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12900000,0,13283000,0,15472000,0,36122000,0,51318000,29566000,0,0,0,0,0
ACBD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATAD3B,0,8701100,7307300,4761400,0,0,0,0,0,0,0,0,0,0,0,8070200,0,0,13445000,15885000,8845900,0,0,13162000,0,25414000,20053000,21102000,32989000,56389000,97197000,106060000,118520000,2915800,115300000,91086000,61537000,45059000,0,0,0,0,0,0,12865000,0,0,0,0,0,0,0,0,0,0,9471200,0,12504000,0,7840700
WLS,0,0,1912300,3928700,2606600,0,0,0,3621300,7515900,5476900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATPAF1,0,2264100,2636300,7263900,1495100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442200,0,2069300,3072100,4670400
NDUFAF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680500,0,0,0,0,0,0,0,0,0,0,11468000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINOS1,0,2433800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11521000,33128000,35976000,0,91093000,98966000,71197000,102370000,0,68849000,53219000,72420000,14787000,44915000,31901000,26862000,17033000,12668000,14919000,0,18182000,24567000,29609000,25792000,42161000,31377000,42659000,38447000,28778000,17316000,0,0,4230400,0,0
CROCC,0,4428700,5500700,3386000,2689100,2552100,0,0,0,0,0,0,4939200,4273700,4982700,0,0,0,6217600,0,4898000,4204500,0,3620900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYRM7,0,0,0,0,0,0,0,0,0,0,0,3157800,0,0,0,0,0,0,0,0,0,0,17206000,0,0,0,0,0,0,0,0,0,0,4064400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BROX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18463000,0,0,0,0,0
GPR107,0,0,0,4137800,9669100,6742700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYPLAL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11145000,0,0,0,0,0,0,0,0,0,0,2616200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762700,0,0,0,0
RNLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRAGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZDHHC20,0,4639100,6799400,5822000,3508600,3555800,3882000,2533200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028400
KRT79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12648000,0,0,0,0,0,0
QIL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8590200,23824000,35622000,83939000,88390000,73818000,79392000,56884000,0,63453000,66758000,60256000,53934000,46785000,18818000,24496000,11053000,18380000,15327000,0,13542000,21719000,32455000,23421000,35947000,34373000,0,0,28618000,17785000,0,0,0,0,0
CD276,0,6568900,1906700,5805700,7249600,38562000,80561000,17057000,6826100,6636000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271800
